WSi
105.97
13
E     f1    f2
25146.2000  43.86315  1.85088
25552.9000  43.85770  1.80097
25966.2000  43.85165  1.75235
26386.1000  43.84510  1.70501
26812.9000  43.83810  1.65891
27246.6000  43.83065  1.61401
27687.3000  43.82275  1.57029
28135.1000  43.81455  1.52771
28590.2000  43.80600  1.48627
29052.6000  43.79735  1.44590
29522.5000  43.79230  1.40662
30000.0000  43.76660  1.36837
