W3Si4
95.06
13
E     f1    f2
1334.4300  26.89912  5.89657
1356.0100  26.79479  5.78807
1377.9400  26.67727  5.68156
1400.2300  26.54564  5.57695
1422.8800  26.39818  5.47419
1445.8900  26.23310  5.37333
1469.2800  26.04873  5.27399
1493.0400  25.84152  5.17592
1517.1900  25.60701  5.07768
1541.7300  25.33969  4.98108
1566.6700  25.03343  4.88628
1592.0100  24.67984  4.79313
1617.7600  24.26695  4.70175
1643.9200  23.77751  4.61209
1670.5100  23.18494  4.52394
1697.5300  22.44582  4.43748
1724.9900  21.48203  4.35277
1752.8900  20.12296  4.26767
1781.2400  17.85562  4.18379
1809.1000  2.90197  4.10418
1809.3000  2.89807  12.00052
1810.0500  8.24031  11.99561
1839.3200  13.52719  13.96698
1869.0700  14.06532  13.73521
1871.5000  8.67401  13.71669
1871.7000  8.69404  19.21382
1899.3000  20.14239  18.81704
1930.0200  22.67906  18.39161
1961.2400  24.35644  17.97578
1992.9600  25.62173  17.56921
2025.2000  26.63571  17.17661
2057.9500  27.46976  16.78622
2091.2400  28.16155  16.40431
2125.0600  28.73425  16.03086
2159.4300  29.19585  15.66516
2194.3600  29.53671  15.30764
2229.8500  29.70552  14.95786
2265.9200  29.27278  14.61549
2280.9000  26.39124  14.47724
2281.1000  26.39988  16.58414
2302.5700  30.09746  16.34088
2339.8100  31.15748  15.93250
2377.6600  31.82089  15.53390
2416.1100  32.32478  15.14540
2455.1900  32.72209  14.76604
2494.9000  33.02423  14.39670
2535.2600  33.19747  14.03594
2574.8000  31.94702  13.69637
2575.0000  31.95233  14.53301
2576.2600  32.62824  14.52219
2617.9300  33.82324  14.17305
2660.2700  34.25040  13.83254
2703.3000  34.56583  13.50085
2747.0300  34.80235  13.17648
2791.4600  34.92296  12.85989
2819.5000  34.15683  12.66666
2819.7000  34.15778  13.17770
2836.6100  35.08229  13.06777
2882.4900  35.52153  12.77740
2929.1100  35.82222  12.49202
2976.4800  36.07589  12.21190
3024.6300  36.30060  11.93704
3073.5500  36.50366  11.66689
3123.2600  36.68854  11.40132
3173.7800  36.85800  11.14114
3225.1100  37.01382  10.88571
3277.2700  37.15754  10.63558
3330.2800  37.29021  10.39002
3384.1500  37.41283  10.14961
3438.8800  37.52600  9.91377
3494.5000  37.63084  9.68319
3551.0200  37.72739  9.45666
3608.4600  37.81640  9.23516
3666.8200  37.89850  9.01832
3726.1300  37.97414  8.80618
3786.4000  38.04365  8.59823
3847.6400  38.10723  8.39491
3909.8700  38.16560  8.19608
3973.1100  38.21894  8.00134
4037.3800  38.26732  7.81076
4102.6800  38.31119  7.62446
4169.0300  38.35067  7.44217
4236.4600  38.38617  7.26399
4304.9800  38.41788  7.08966
4374.6200  38.44589  6.91918
4445.3700  38.47046  6.75251
4517.2700  38.49169  6.58959
4590.3300  38.50987  6.43027
4664.5800  38.52506  6.27460
4740.0300  38.53743  6.12242
4816.6900  38.54718  5.97367
4894.6000  38.55426  5.82823
4973.7700  38.55889  5.68612
5054.2100  38.56123  5.54733
5135.9600  38.56138  5.41172
5219.0300  38.55931  5.27908
5303.4400  38.55515  5.14956
5389.2200  38.54905  5.02308
5476.3900  38.54093  4.89945
5564.9700  38.53104  4.77879
5654.9800  38.51933  4.66075
5746.4400  38.50584  4.54559
5839.3900  38.49062  4.43307
5933.8300  38.47376  4.32321
6029.8100  38.45522  4.21590
6127.3300  38.43507  4.11116
6226.4400  38.41332  4.00883
6327.1500  38.38994  3.90890
6429.4800  38.36492  3.81136
6533.4800  38.33832  3.71606
6639.1500  38.30998  3.62311
6746.5400  38.28007  3.53230
6855.6500  38.24839  3.44365
6966.5400  38.21483  3.35709
7079.2200  38.17946  3.27267
7193.7200  38.14221  3.19024
7310.0700  38.10283  3.10970
7428.3100  38.06120  3.03117
7548.4500  38.01728  2.95443
7670.5400  37.97070  2.87961
7794.6100  37.92131  2.80651
7920.6800  37.86889  2.73528
8048.7900  37.81304  2.66564
8178.9800  37.75314  2.59764
8311.2600  37.68884  2.53134
8445.6900  37.61942  2.46659
8582.2900  37.54399  2.40340
8721.1100  37.46148  2.34179
8862.1600  37.37045  2.28169
9005.5000  37.26896  2.22292
9151.1600  37.15418  2.16559
9299.1700  37.02210  2.10958
9449.5800  36.86671  2.05500
9602.4200  36.67917  2.00173
9757.7300  36.45217  1.94978
9915.5500  36.05992  1.89892
10075.9000  35.37190  1.85137
10206.7000  29.30554  1.81403
10206.9000  29.30605  4.49195
10238.9000  34.19941  4.46641
10404.5000  35.74462  4.33784
10572.8000  36.22926  4.21297
10743.8000  36.48615  4.09169
10917.6000  36.62156  3.97389
11094.2000  36.65941  3.85949
11273.6000  36.57707  3.74838
11455.9000  36.20047  3.64046
11543.9000  33.26650  3.59012
11544.1000  33.26705  4.99028
11641.2000  36.32391  4.92018
11829.5000  36.82023  4.78866
12020.8000  36.89775  4.66063
12099.7000  35.59228  4.60947
12099.9000  35.59258  5.27523
12215.3000  37.22801  5.19932
12412.8000  37.63770  5.07351
12613.6000  37.90824  4.95011
12817.6000  38.12069  4.82914
13025.0000  38.29757  4.71061
13235.6000  38.44923  4.59452
13449.7000  38.58165  4.48082
13667.2000  38.69863  4.36947
13888.3000  38.80280  4.26045
14112.9000  38.89621  4.15376
14341.2000  38.98031  4.04938
14573.1000  39.05626  3.94727
14808.9000  39.12500  3.84740
15048.4000  39.18736  3.74975
15291.8000  39.24396  3.65428
15539.1000  39.29538  3.56097
15790.4000  39.34213  3.46977
16045.8000  39.38464  3.38066
16305.4000  39.42315  3.29360
16569.1000  39.45811  3.20857
16837.1000  39.48977  3.12553
17109.4000  39.51844  3.04444
17386.1000  39.54428  2.96527
17667.4000  39.56749  2.88798
17953.1000  39.58837  2.81254
18243.5000  39.60696  2.73893
18538.6000  39.62351  2.66709
18838.4000  39.63808  2.59700
19143.1000  39.65090  2.52862
19452.7000  39.66210  2.46192
19767.4000  39.67171  2.39687
20087.1000  39.67981  2.33343
20412.0000  39.68664  2.27156
20742.1000  39.69219  2.21125
21077.6000  39.69659  2.15244
21418.5000  39.69982  2.09512
21765.0000  39.70207  2.03924
22117.0000  39.70344  1.98478
22474.7000  39.70386  1.93170
22838.2000  39.70342  1.87998
23207.6000  39.70220  1.82958
23583.0000  39.70031  1.78047
23964.4000  39.69775  1.73263
24352.0000  39.69449  1.68602
24745.9000  39.69072  1.64062
25146.2000  39.68641  1.59639
25552.9000  39.68158  1.55332
25966.2000  39.67624  1.51136
26386.1000  39.67047  1.47050
26812.9000  39.66432  1.43071
27246.6000  39.65779  1.39196
27687.3000  39.65087  1.35423
28135.1000  39.64371  1.31749
28590.2000  39.63624  1.28173
29052.6000  39.62869  1.24690
29522.5000  39.62429  1.21300
30000.0000  39.60203  1.17999
