NiSi2
38.29
4.803
E     f1    f2
7548.4500  18.18761  0.44167
7670.5400  18.13468  0.42853
7794.6100  18.06958  0.41576
7920.6800  17.98517  0.40333
8048.7900  17.86567  0.39124
8178.9800  17.66567  0.37948
8311.2600  16.98882  0.36805
8332.7000  15.09417  0.36627
8332.9000  15.09434  1.48233
8445.6900  17.60923  1.45222
8582.2900  17.90804  1.41709
8721.1100  18.07778  1.38257
8862.1600  18.19771  1.34866
9005.5000  18.29088  1.31536
9151.1600  18.36745  1.28267
9299.1700  18.43305  1.25055
9449.5800  18.49178  1.21905
9602.4200  18.54888  1.18819
9757.7300  18.62352  1.15791
9915.5500  18.63269  1.12829
10075.9000  18.62822  1.09923
10238.9000  18.64919  1.07077
10404.5000  18.66669  1.04291
10572.8000  18.68319  1.01564
10743.8000  18.69859  0.98895
10917.6000  18.71279  0.96285
11094.2000  18.72589  0.93732
11273.6000  18.73789  0.91236
11455.9000  18.74883  0.88796
11641.2000  18.75886  0.86412
11829.5000  18.76793  0.84082
12020.8000  18.77623  0.81807
12215.3000  18.78363  0.79584
12412.8000  18.79036  0.77415
12613.6000  18.79643  0.75296
12817.6000  18.80189  0.73229
13025.0000  18.80676  0.71212
13235.6000  18.81103  0.69244
13449.7000  18.81483  0.67323
13667.2000  18.81816  0.65451
13888.3000  18.82099  0.63625
14112.9000  18.82343  0.61844
14341.2000  18.82556  0.60109
14573.1000  18.82726  0.58417
14808.9000  18.82863  0.56768
15048.4000  18.82973  0.55161
15291.8000  18.83049  0.53596
15539.1000  18.83103  0.52071
15790.4000  18.83130  0.50586
16045.8000  18.83136  0.49140
16305.4000  18.83113  0.47731
16569.1000  18.83076  0.46360
16837.1000  18.83016  0.45025
17109.4000  18.82946  0.43725
17386.1000  18.82856  0.42460
17667.4000  18.82746  0.41229
17953.1000  18.82633  0.40031
18243.5000  18.82500  0.38866
18538.6000  18.82360  0.37732
18838.4000  18.82203  0.36629
19143.1000  18.82040  0.35556
19452.7000  18.81873  0.34512
19767.4000  18.81690  0.33497
20087.1000  18.81500  0.32510
20412.0000  18.81303  0.31550
20742.1000  18.81106  0.30617
21077.6000  18.80900  0.29710
21418.5000  18.80686  0.28829
21765.0000  18.80470  0.27972
22117.0000  18.80256  0.27139
22474.7000  18.80033  0.26330
22838.2000  18.79810  0.25544
23207.6000  18.79576  0.24780
23583.0000  18.79346  0.24038
23964.4000  18.79120  0.23317
24352.0000  18.78883  0.22617
24745.9000  18.78650  0.21936
25146.2000  18.78420  0.21276
25552.9000  18.78190  0.20634
25966.2000  18.77956  0.20011
26386.1000  18.77720  0.19406
26812.9000  18.77489  0.18818
27246.6000  18.77256  0.18247
27687.3000  18.77023  0.17693
28135.1000  18.76799  0.17155
28590.2000  18.76573  0.16633
29052.6000  18.76356  0.16126
29522.5000  18.76183  0.15634
30000.0000  18.75779  0.15157
