ScSi
36.52
3.363
E     f1    f2
14341.2000  17.71600  0.33189
14573.1000  17.71175  0.32186
14808.9000  17.70750  0.31211
15048.4000  17.70335  0.30264
15291.8000  17.69915  0.29345
15539.1000  17.69510  0.28453
15790.4000  17.69105  0.27586
16045.8000  17.68705  0.26745
16305.4000  17.68305  0.25928
16569.1000  17.67915  0.25135
16837.1000  17.67525  0.24365
17109.4000  17.67145  0.23618
17386.1000  17.66765  0.22893
17667.4000  17.66390  0.22189
17953.1000  17.66025  0.21506
18243.5000  17.65660  0.20843
18538.6000  17.65300  0.20200
18838.4000  17.64945  0.19576
19143.1000  17.64595  0.18970
19452.7000  17.64255  0.18382
19767.4000  17.63915  0.17812
20087.1000  17.63580  0.17259
20412.0000  17.63250  0.16722
20742.1000  17.62925  0.16202
21077.6000  17.62605  0.15697
21418.5000  17.62290  0.15207
21765.0000  17.61980  0.14732
22117.0000  17.61680  0.14272
22474.7000  17.61380  0.13825
22838.2000  17.61085  0.13392
23207.6000  17.60795  0.12972
23583.0000  17.60510  0.12565
23964.4000  17.60235  0.12170
24352.0000  17.59955  0.11788
24745.9000  17.59685  0.11416
25146.2000  17.59425  0.11057
25552.9000  17.59165  0.10708
25966.2000  17.58910  0.10370
26386.1000  17.58660  0.10042
26812.9000  17.58415  0.09724
27246.6000  17.58175  0.09416
27687.3000  17.57935  0.09118
28135.1000  17.57710  0.08829
28590.2000  17.57485  0.08548
29052.6000  17.57265  0.08277
29522.5000  17.57085  0.08013
30000.0000  17.56770  0.07758
