SiO2
20.02
2.65
E     f1    f2
6127.3300  10.17551  0.22149
6226.4400  10.17266  0.21479
6327.1500  10.16985  0.20828
6429.4800  10.16702  0.20195
6533.4800  10.16425  0.19583
6639.1500  10.16148  0.18987
6746.5400  10.15877  0.18408
6855.6500  10.15608  0.17847
6966.5400  10.15342  0.17302
7079.2200  10.15082  0.16773
7193.7200  10.14824  0.16259
7310.0700  10.14571  0.15761
7428.3100  10.14321  0.15277
7548.4500  10.14081  0.14808
7670.5400  10.13842  0.14352
7794.6100  10.13612  0.13910
7920.6800  10.13391  0.13481
8048.7900  10.13176  0.13065
8178.9800  10.12969  0.12661
8311.2600  10.12771  0.12269
8445.6900  10.12585  0.11889
8582.2900  10.12415  0.11520
8721.1100  10.12259  0.11163
8862.1600  10.12126  0.10816
9005.5000  10.12021  0.10479
9151.1600  10.11958  0.10153
9299.1700  10.11957  0.09836
9449.5800  10.12067  0.09529
9602.4200  10.12449  0.09231
9757.7300  10.13992  0.08942
9915.5500  10.12499  0.08662
10075.9000  10.10521  0.08390
10238.9000  10.09981  0.08127
10404.5000  10.09416  0.07871
10572.8000  10.08928  0.07623
10743.8000  10.08499  0.07383
10917.6000  10.08111  0.07150
11094.2000  10.07758  0.06925
11273.6000  10.07433  0.06706
11455.9000  10.07129  0.06494
11641.2000  10.06848  0.06288
11829.5000  10.06580  0.06089
12020.8000  10.06330  0.05895
12215.3000  10.06089  0.05708
12412.8000  10.05862  0.05526
12613.6000  10.05646  0.05350
12817.6000  10.05441  0.05180
13025.0000  10.05245  0.05014
13235.6000  10.05056  0.04854
13449.7000  10.04874  0.04699
13667.2000  10.04701  0.04548
13888.3000  10.04532  0.04402
14112.9000  10.04371  0.04261
14341.2000  10.04217  0.04124
14573.1000  10.04068  0.03991
14808.9000  10.03923  0.03863
15048.4000  10.03786  0.03738
15291.8000  10.03649  0.03617
15539.1000  10.03520  0.03500
15790.4000  10.03396  0.03387
16045.8000  10.03276  0.03277
16305.4000  10.03156  0.03171
16569.1000  10.03044  0.03068
16837.1000  10.02933  0.02968
17109.4000  10.02830  0.02871
17386.1000  10.02726  0.02778
17667.4000  10.02624  0.02687
17953.1000  10.02530  0.02599
18243.5000  10.02436  0.02514
18538.6000  10.02346  0.02432
18838.4000  10.02257  0.02352
19143.1000  10.02171  0.02274
19452.7000  10.02090  0.02199
19767.4000  10.02009  0.02127
20087.1000  10.01929  0.02057
20412.0000  10.01853  0.01989
20742.1000  10.01781  0.01923
21077.6000  10.01710  0.01859
21418.5000  10.01640  0.01798
21765.0000  10.01572  0.01738
22117.0000  10.01510  0.01680
22474.7000  10.01447  0.01625
22838.2000  10.01385  0.01571
23207.6000  10.01323  0.01519
23583.0000  10.01266  0.01468
23964.4000  10.01212  0.01419
24352.0000  10.01155  0.01372
24745.9000  10.01102  0.01326
25146.2000  10.01053  0.01282
25552.9000  10.01005  0.01239
25966.2000  10.00956  0.01198
26386.1000  10.00908  0.01158
26812.9000  10.00864  0.01119
27246.6000  10.00821  0.01082
27687.3000  10.00777  0.01045
28135.1000  10.00737  0.01010
28590.2000  10.00698  0.00976
29052.6000  10.00659  0.00944
29522.5000  10.00634  0.00912
30000.0000  10.00585  0.00881
