U2N3
10.16
11.373
E     f1    f2
27687.3000  40.29903  3.24607
28135.1000  40.34392  3.16651
28590.2000  40.38501  3.08855
29052.6000  40.42306  3.01217
29522.5000  40.46528  2.93737
30000.0000  40.46450  2.86414
30100.0000  40.39325  2.66852
30200.0000  40.39860  2.65464
30300.0000  40.40380  2.64077
30400.0000  40.40887  2.62689
30500.0000  40.41382  2.61347
30600.0000  40.41869  2.60005
30700.0000  40.42340  2.58663
30800.0000  40.42807  2.57321
30900.0000  40.43258  2.56024
31000.0000  40.43701  2.54726
31100.0000  40.44135  2.53428
31200.0000  40.44562  2.52130
31350.0000  40.45189  2.50239
31420.0000  40.45472  2.49357
31500.0000  40.45803  2.48348
31600.0000  40.46202  2.47106
31700.0000  40.46585  2.45865
31800.0000  40.46960  2.44623
31900.0000  40.47323  2.43381
32000.0000  40.47674  2.42180
32100.0000  40.48021  2.40978
32200.0000  40.48356  2.39776
32300.0000  40.48683  2.38574
32450.0000  40.49161  2.36822
32600.0000  40.49624  2.35070
32800.0000  40.50214  2.32797
33000.0000  40.50788  2.30525
33100.0000  40.51071  2.29411
33200.0000  40.51338  2.28297
33300.0000  40.51597  2.27183
33400.0000  40.51848  2.26069
33600.0000  40.52326  2.23910
33800.0000  40.52779  2.21752
33950.0000  40.53106  2.20174
34100.0000  40.53424  2.18597
34300.0000  40.53810  2.16546
34500.0000  40.54184  2.14495
34700.0000  40.54530  2.12505
34900.0000  40.54856  2.10515
35100.0000  40.55162  2.08589
35300.0000  40.55452  2.06663
35500.0000  40.55726  2.04795
35700.0000  40.55984  2.02926
35900.0000  40.56226  2.01107
36030.0000  40.56377  1.99925
36300.0000  40.56671  1.97540
36500.0000  40.56870  1.95773
36800.0000  40.57147  1.93213
37000.0000  40.57318  1.91507
37300.0000  40.57552  1.89036
37500.0000  40.57690  1.87389
37800.0000  40.57884  1.85003
38000.0000  40.57999  1.83412
38300.0000  40.58153  1.81112
38500.0000  40.58244  1.79578
38800.0000  40.58370  1.77354
39000.0000  40.58444  1.75872
39500.0000  40.58601  1.72288
39800.0000  40.58682  1.70208
40000.0000  40.58733  1.68821
40400.0000  40.58811  1.66122
40800.0000  40.58845  1.63423
41100.0000  40.58852  1.61495
41500.0000  40.58838  1.58924
41900.0000  40.58796  1.56473
42300.0000  40.58738  1.54022
42600.0000  40.58681  1.52268
43000.0000  40.58591  1.49929
43400.0000  40.58485  1.47684
43800.0000  40.58358  1.45439
44100.0000  40.58249  1.43830
44500.0000  40.58095  1.41685
44900.0000  40.57925  1.39633
45300.0000  40.57743  1.37580
46000.0000  40.57396  1.34143
46500.0000  40.57134  1.31771
47000.0000  40.56853  1.29465
47500.0000  40.56559  1.27255
48000.0000  40.56257  1.25045
49000.0000  40.55621  1.20861
49500.0000  40.55296  1.18853
50000.0000  40.54966  1.16898
50500.0000  40.54628  1.15000
51000.0000  40.54279  1.13102
51500.0000  40.53922  1.11300
52000.0000  40.53552  1.09498
53000.0000  40.52798  1.06076
54000.0000  40.52023  1.02821
55000.0000  40.51237  0.99723
56000.0000  40.50442  0.96759
56800.0000  40.49792  0.94488
57530.0000  40.49194  0.92489
58000.0000  40.48805  0.91237
58500.0000  40.48392  0.89935
59540.0000  40.47530  0.87320
59800.0000  40.47317  0.86685
60000.0000  40.47149  0.86202
60800.0000  40.46484  0.84301
61500.0000  40.45899  0.82693
62300.0000  40.45226  0.80913
63000.0000  40.44632  0.79406
64000.0000  40.43787  0.77329
65000.0000  40.42941  0.75337
65900.0000  40.42175  0.73608
66830.0000  40.41382  0.71887
67400.0000  40.40897  0.70863
67900.0000  40.40469  0.69985
69041.0000  40.39495  0.68043
69500.0000  40.39103  0.67286
70000.0000  40.38674  0.66476
71000.0000  40.37809  0.64898
72000.0000  40.36940  0.63378
73500.0000  40.35642  0.61201
74960.0000  40.34380  0.59195
75500.0000  40.33904  0.58479
76000.0000  40.33463  0.57829
77110.0000  40.32482  0.56425
78600.0000  40.31157  0.54624
79300.0000  40.30529  0.53810
80000.0000  40.29896  0.53014
81500.0000  40.28523  0.51366
83000.0000  40.27126  0.49797
84000.0000  40.26181  0.48793
85000.0000  40.25216  0.47821
86500.0000  40.23743  0.46419
88000.0000  40.22226  0.45081
89000.0000  40.21189  0.44223
90000.0000  40.20129  0.43391
91500.0000  40.18484  0.42186
93000.0000  40.16763  0.41033
94000.0000  40.15571  0.40292
95000.0000  40.14338  0.39572
95800.0000  40.13314  0.39016
96500.0000  40.12394  0.38530
97300.0000  40.11305  0.37997
98000.0000  40.10321  0.37530
98500.0000  40.09596  0.37208
99000.0000  40.08856  0.36887
99500.0000  40.08096  0.36573
100000.0000  40.07312  0.36260
