CrSi
40.04
5.5
E     f1    f2
3173.7800  18.85665  1.59067
3225.1101  18.85260  1.54719
3277.2700  18.84765  1.50482
3330.2800  18.84180  1.46352
3384.1499  18.83510  1.42326
3438.8799  18.82765  1.38405
3494.5000  18.81935  1.34586
3551.0200  18.81030  1.30866
3608.4600  18.80045  1.27243
3666.8201  18.78990  1.23716
3726.1299  18.77860  1.20281
3786.3999  18.76660  1.16938
3847.6399  18.75385  1.13682
3909.8701  18.74030  1.10513
3973.1101  18.72605  1.07429
4037.3799  18.71100  1.04429
4102.6802  18.69510  1.01508
4169.0298  18.67830  0.98667
4236.4600  18.66065  0.95904
4304.9800  18.64205  0.93215
4374.6201  18.62235  0.90599
4445.3701  18.60155  0.88054
4517.2700  18.57945  0.85579
4590.3301  18.55600  0.83174
4664.5801  18.53095  0.80834
4740.0298  18.50410  0.78558
4816.6899  18.47530  0.76346
4894.6001  18.44410  0.74195
4973.7700  18.41010  0.72104
5054.2100  18.37285  0.70072
5135.9600  18.33160  0.68097
5219.0298  18.28535  0.66176
5303.4399  18.23285  0.64311
5389.2202  18.17215  0.62498
5476.3901  18.10035  0.60735
5564.9702  18.01280  0.59024
5654.9800  17.90125  0.57359
5746.4399  17.74900  0.55743
5839.3901  17.51345  0.54173
5933.8301  17.01090  0.52648
5989.1001  13.64718  0.51789
5989.2998  13.64753  2.20689
6029.8101  16.89505  2.18469
6127.3301  17.58525  2.13288
6226.4399  17.89835  2.08192
6327.1499  18.10530  2.03179
6429.4800  18.26020  1.98247
6533.4800  18.38375  1.93402
6639.1499  18.48605  1.88639
6746.5400  18.57300  1.83962
6855.6499  18.64810  1.79376
6966.5400  18.71390  1.74873
7079.2202  18.77210  1.70453
7193.7202  18.82390  1.66122
7310.0698  18.87035  1.61880
7428.3101  18.91215  1.57722
7548.4502  18.95000  1.53645
7670.5400  18.98425  1.49658
7794.6099  19.01545  1.45751
7920.6802  19.04385  1.41929
8048.7900  19.06975  1.38191
8178.9800  19.09350  1.34536
8311.2598  19.11520  1.30960
8445.6904  19.13515  1.27468
8582.2900  19.15355  1.24048
8721.1104  19.17050  1.20709
8862.1602  19.18630  1.17449
9005.5000  19.20115  1.14263
9151.1602  19.21530  1.11153
9299.1699  19.22920  1.08114
9449.5801  19.24360  1.05150
9602.4199  19.26105  1.02261
9757.7305  19.29500  0.99439
9915.5498  19.28245  0.96683
10075.9004  19.26180  0.93997
10238.9004  19.26190  0.91378
10404.5000  19.26095  0.88824
10572.7998  19.26045  0.86334
10743.7998  19.26015  0.83908
10917.5996  19.25990  0.81543
11094.2002  19.25965  0.79238
11273.5996  19.25925  0.76992
11455.9004  19.25865  0.74805
11641.2002  19.25795  0.72674
11829.5000  19.25705  0.70598
12020.7998  19.25600  0.68577
12215.2998  19.25465  0.66609
12412.7998  19.25320  0.64694
12613.5996  19.25160  0.62829
12817.5996  19.24980  0.61014
13025.0000  19.24790  0.59247
13235.5996  19.24580  0.57528
13449.7002  19.24355  0.55855
13667.2002  19.24125  0.54227
