U4O9
113.57
11.3
E     f1    f2
14341.2000  42.20060  2.68969
14573.1000  42.12747  2.61655
14808.9000  42.04567  2.54518
15048.4000  41.95338  2.47553
15291.8000  41.84813  2.40758
15539.1000  41.72616  2.34127
15790.4000  41.58177  2.27658
16045.8000  41.40537  2.21347
16305.4000  41.17960  2.15191
16569.1000  40.86668  2.09186
16837.1000  40.35644  2.03328
17109.4000  38.83390  1.97615
17166.2000  33.21539  1.96455
17166.4000  33.21552  4.75373
17386.1000  40.08862  4.65234
17667.4000  40.82793  4.52748
17953.1000  41.21658  4.40601
18243.5000  41.46813  4.28779
18538.6000  41.64172  4.17275
18838.4000  41.76132  4.06079
19143.1000  41.83772  3.95184
19452.7000  41.87462  3.84582
19767.4000  41.86952  3.74265
20087.1000  41.81086  3.64224
20412.0000  41.66458  3.54454
20742.1000  41.28580  3.44946
20947.5000  37.92381  3.39233
20947.7000  37.92407  4.80833
21077.6000  41.11209  4.76245
21418.5000  41.65735  4.64539
21757.3000  40.52184  4.53370
21757.5000  40.52229  5.14827
21765.0000  41.27575  5.14583
22117.0000  42.22070  5.03121
22474.7000  42.53829  4.91820
22838.2000  42.77064  4.80679
23207.6000  42.95854  4.69711
23583.0000  43.11734  4.58908
23964.4000  43.25489  4.48282
24352.0000  43.37605  4.37832
24745.9000  43.48388  4.27558
25146.2000  43.58064  4.17462
25552.9000  43.66789  4.07546
25966.2000  43.74693  3.97808
26386.1000  43.81877  3.88251
26812.9000  43.88420  3.78874
27246.6000  43.94391  3.69677
27687.3000  43.99842  3.60658
28135.1000  44.04831  3.51819
28590.2000  44.09398  3.43157
29052.6000  44.13627  3.34671
29522.5000  44.18319  3.26361
30000.0000  44.18233  3.18224
30100.0000  44.10317  2.96488
30200.0000  44.10912  2.94947
30300.0000  44.11489  2.93405
30400.0000  44.12053  2.91863
30500.0000  44.12603  2.90372
30600.0000  44.13144  2.88881
30700.0000  44.13668  2.87390
30800.0000  44.14187  2.85899
30900.0000  44.14688  2.84458
31000.0000  44.15180  2.83015
31100.0000  44.15664  2.81573
31200.0000  44.16138  2.80132
31350.0000  44.16835  2.78031
