MoSi2
50.70
6.24
E     f1    f2
725.2770  19.55767  6.71205
737.0080  19.62313  6.61008
748.9280  19.68940  6.50979
761.0420  19.75723  6.41109
773.3510  19.83240  6.31403
785.8590  19.91363  6.20643
798.5700  19.98803  6.08871
811.4860  20.06087  5.97052
824.6110  20.12893  5.83683
837.9490  20.18263  5.69841
851.5020  20.22253  5.56328
865.2740  20.25400  5.43134
879.2690  20.26940  5.30259
893.4910  20.28133  5.19583
907.9430  20.30507  5.09792
922.6280  20.34960  5.00031
937.5510  20.36090  4.85887
952.7150  20.36173  4.74875
968.1240  20.35143  4.64122
983.7830  20.34460  4.56500
999.6950  20.36330  4.49189
1015.8600  20.38410  4.39841
1032.2900  20.39583  4.30310
1048.9900  20.40347  4.20869
1065.9600  20.40660  4.11506
1083.2000  20.40570  4.02361
1100.7200  20.40087  3.93541
1118.5200  20.39500  3.85064
1136.6100  20.38793  3.76764
1155.0000  20.37917  3.68645
1173.6800  20.36860  3.60707
1192.6600  20.35643  3.52935
1211.9500  20.34247  3.45328
1231.5500  20.32707  3.37883
1251.4700  20.31007  3.30537
1271.7200  20.29120  3.23277
1292.2900  20.26947  3.16087
1313.1900  20.24500  3.09049
1334.4300  20.21783  3.02168
1356.0100  20.18803  2.95441
1377.9400  20.15540  2.88862
1400.2300  20.11990  2.82428
1422.8800  20.08120  2.76131
1445.8900  20.03913  2.69977
1469.2800  19.99367  2.63937
1493.0400  19.94440  2.57996
1517.1900  19.88970  2.51992
1541.7300  19.82833  2.46099
1566.6700  19.75940  2.40341
1592.0100  19.68197  2.34721
1617.7600  19.59447  2.29230
1643.9200  19.49420  2.23864
1670.5100  19.37763  2.18632
1697.5300  19.23907  2.13523
1724.9900  19.06897  2.08533
1752.8900  18.84847  2.03567
1781.2400  18.53490  1.98692
1810.0500  17.99171  1.93913
1839.3200  14.63140  4.41889
1869.0700  18.09077  4.31949
1899.3000  18.65017  4.22237
1930.0200  18.96893  4.12741
1961.2400  19.18380  4.03455
1992.9600  19.33777  3.94375
2025.2000  19.45337  3.85704
2057.9500  19.53827  3.76814
2091.2400  19.59617  3.68069
2125.0600  19.63130  3.59474
2159.4300  19.64510  3.51025
2194.3600  19.63777  3.42726
2229.8500  19.60833  3.34581
2265.9200  19.55427  3.26585
2302.5700  19.47120  3.18746
2339.8100  19.35117  3.11049
2377.6600  19.18010  3.03497
2416.1100  18.93003  2.96101
2455.1900  18.53223  2.88848
2494.9000  17.71103  2.81746
2520.1000  12.96083  2.77393
2520.3000  12.96159  5.47396
2535.2600  17.24083  5.42561
2576.2600  18.21313  5.29699
2617.9300  17.97100  5.17110
2625.0000  16.26139  5.15032
2625.2000  16.26363  6.46216
2660.2700  19.01627  6.33862
2703.3000  19.61953  6.19243
2747.0300  20.00213  6.04940
2791.4600  20.26147  5.90943
2836.6100  20.37710  5.77268
2865.4000  19.48914  5.68828
2865.6000  19.49033  6.27135
2882.4900  20.53457  6.21810
2929.1100  21.00013  6.07537
2976.4800  21.29693  5.93474
3024.6300  21.53603  5.79653
3073.5500  21.74023  5.66023
3123.2600  21.91930  5.52631
3173.7800  22.07883  5.39477
3225.1100  22.22233  5.26555
3277.2700  22.35230  5.13864
3330.2800  22.47053  5.01377
3384.1500  22.57827  4.89139
3438.8800  22.67687  4.77134
3494.5000  22.76727  4.65364
3551.0200  22.85027  4.53835
3608.4600  22.92653  4.42521
3666.8200  22.99673  4.31445
3726.1300  23.06117  4.20585
3786.4000  23.12053  4.09975
3847.6400  23.17507  3.99559
3909.8700  23.22510  3.89378
3973.1100  23.27110  3.79420
4037.3800  23.31330  3.69674
4102.6800  23.35190  3.60143
4169.0300  23.38717  3.50826
4236.4600  23.41937  3.41721
4304.9800  23.44877  3.32818
4374.6200  23.47537  3.24117
4445.3700  23.49947  3.15619
4517.2700  23.52120  3.07322
4590.3300  23.54077  2.99216
4664.5800  23.55820  2.91299
4740.0300  23.57370  2.83573
4816.6900  23.58743  2.76033
4894.6000  23.59943  2.68672
4973.7700  23.60980  2.61489
5054.2100  23.61873  2.54482
5135.9600  23.62623  2.47646
5219.0300  23.63243  2.40981
5303.4400  23.63737  2.34478
5389.2200  23.64120  2.28138
5476.3900  23.64390  2.21957
5564.9700  23.64560  2.15934
5654.9800  23.64640  2.10059
5746.4400  23.64630  2.04334
5839.3900  23.64537  1.98755
5933.8300  23.64370  1.93321
6029.8100  23.64130  1.88024
6127.3300  23.63817  1.82865
6226.4400  23.63447  1.77840
6327.1500  23.63023  1.72945
6429.4800  23.62537  1.68174
6533.4800  23.62007  1.63535
6639.1500  23.61430  1.59015
6746.5400  23.60817  1.54612
6855.6500  23.60160  1.50325
6966.5400  23.59463  1.46152
7079.2200  23.58743  1.42091
7193.7200  23.57987  1.38135
7310.0700  23.57207  1.34288
7428.3100  23.56397  1.30544
7548.4500  23.55577  1.26900
7670.5400  23.54730  1.23353
7794.6100  23.53873  1.19903
7920.6800  23.53007  1.16547
8048.7900  23.52130  1.13280
8178.9800  23.51247  1.10098
8311.2600  23.50353  1.07008
8445.6900  23.49470  1.04001
8582.2900  23.48593  1.01073
8721.1100  23.47727  0.98230
8862.1600  23.46890  0.95465
9005.5000  23.46097  0.92773
9151.1600  23.45367  0.90153
9299.1700  23.44743  0.87606
9449.5800  23.44330  0.85132
9602.4200  23.44443  0.82725
9757.7300  23.46870  0.80385
9915.5500  23.43207  0.78109
10075.9000  23.38557  0.75897
10238.9000  23.36773  0.73746
10404.5000  23.34923  0.71654
10572.8000  23.33217  0.69621
10743.8000  23.31617  0.67644
10917.6000  23.30083  0.65722
11094.2000  23.28607  0.63854
11273.6000  23.27170  0.62039
11455.9000  23.25763  0.60273
11641.2000  23.24383  0.58558
11829.5000  23.23013  0.56890
12020.8000  23.21667  0.55269
12215.3000  23.20313  0.53693
12412.8000  23.18973  0.52162
12613.6000  23.17633  0.50674
12817.6000  23.16290  0.49227
13025.0000  23.14940  0.47821
13235.6000  23.13577  0.46455
13449.7000  23.12200  0.45127
13667.2000  23.10807  0.43837
13888.3000  23.09383  0.42583
14112.9000  23.07937  0.41364
