MoSi4
41.66
4
E     f1    f2
1422.8800  16.96584  1.88922
1445.8900  16.91996  1.84606
1469.2800  16.87048  1.80375
1493.0400  16.81688  1.76220
1517.1900  16.75778  1.72018
1541.7300  16.69188  1.67895
1566.6700  16.61804  1.63868
1592.0100  16.53498  1.59940
1617.7600  16.44080  1.56105
1643.9200  16.33232  1.52360
1670.5100  16.20530  1.48710
1697.5300  16.05288  1.45149
1724.9900  15.86350  1.41673
1752.8900  15.61484  1.38207
1781.2400  15.25594  1.34804
1810.0500  14.62295  1.31468
1839.3200  10.61106  4.31386
1869.0700  14.78447  4.21750
1899.3000  15.47974  4.12332
1930.0200  15.88824  4.03120
1961.2400  16.17428  3.94110
1992.9600  16.38982  3.85300
2025.2000  16.56186  3.76901
2057.9500  16.70024  3.68242
2091.2400  16.81018  3.59714
2125.0600  16.89730  3.51322
2159.4300  16.96418  3.43064
2194.3600  17.01222  3.34945
2229.8500  17.04184  3.26970
2265.9200  17.05220  3.19133
2302.5700  17.04136  3.11447
2339.8100  17.00494  3.03892
2377.6600  16.93486  2.96473
2416.1100  16.81474  2.89206
2455.1900  16.60354  2.82074
2494.9000  16.13606  2.75087
2520.1000  13.30050  2.70807
2520.3000  13.30107  4.32795
2535.2600  15.87726  4.28904
2576.2600  16.48216  4.18567
2617.9300  16.35676  4.08444
2625.0000  15.33404  4.06777
2625.2000  15.33548  4.85475
2660.2700  17.00220  4.75976
2703.3000  17.38108  4.64743
2747.0300  17.62628  4.53746
2791.4600  17.79624  4.42983
2836.6100  17.87894  4.32472
2865.4000  17.35387  4.25988
2865.6000  17.35464  4.60962
2882.4900  17.98570  4.56934
2929.1100  18.27632  4.46156
2976.4800  18.46476  4.35557
3024.6300  18.61778  4.25151
3073.5500  18.74906  4.14907
3123.2600  18.86454  4.04854
3173.7800  18.96762  3.94989
3225.1100  19.06044  3.85310
3277.2700  19.14450  3.75815
3330.2800  19.22100  3.66486
3384.1500  19.29064  3.57351
3438.8800  19.35432  3.48399
3494.5000  19.41264  3.39631
3551.0200  19.46604  3.31048
3608.4600  19.51500  3.22636
3666.8200  19.55996  3.14406
3726.1300  19.60110  3.06347
3786.4000  19.63888  2.98475
