CoC
35.47
6.2
E     f1    f2
922.6280  12.07393  7.56383
937.5510  12.42712  7.69108
952.7150  12.90423  7.65990
968.1240  13.29739  7.47579
983.7830  13.57652  7.29629
999.6950  13.81721  7.12266
1015.8600  14.02220  6.95484
1032.2900  14.20922  6.80590
1048.9900  14.38711  6.65761
1065.9600  14.55034  6.50963
1083.2000  14.69965  6.36505
1100.7200  14.83764  6.22365
1118.5200  14.96568  6.08546
1136.6100  15.08466  5.95026
1155.0000  15.19546  5.81812
1173.6800  15.29898  5.68894
1192.6600  15.39595  5.56262
1211.9500  15.48691  5.43909
1231.5500  15.57337  5.31835
1251.4700  15.65507  5.19879
1271.7200  15.73220  5.08024
1292.2900  15.80332  4.96237
1313.1900  15.86849  4.84731
1334.4300  15.92908  4.73492
1356.0100  15.98551  4.62511
1377.9400  16.03813  4.51786
1400.2300  16.08735  4.41312
1422.8800  16.13347  4.31082
1445.8900  16.17695  4.21087
1469.2800  16.21805  4.11291
1493.0400  16.25751  4.01672
1517.1900  16.29404  3.92049
1541.7300  16.32685  3.82624
1566.6700  16.35687  3.73423
1592.0100  16.38445  3.64448
1617.7600  16.40994  3.55690
1643.9200  16.43350  3.47143
1670.5100  16.45548  3.38806
1697.5300  16.47618  3.30668
1724.9900  16.49657  3.22722
1752.8900  16.51549  3.14693
1781.2400  16.53210  3.06773
1810.0500  16.54603  2.98988
1839.3200  16.55797  2.91403
1869.0700  16.56823  2.84008
1899.3000  16.57707  2.76798
1930.0200  16.58452  2.69772
1961.2400  16.59089  2.62926
1992.9600  16.59584  2.56260
2025.2000  16.60102  2.49877
2057.9500  16.60571  2.43408
2091.2400  16.60889  2.37089
2125.0600  16.61085  2.30897
2159.4300  16.61163  2.24851
2194.3600  16.61164  2.18957
2229.8500  16.61077  2.13192
2265.9200  16.60907  2.07559
2302.5700  16.60659  2.02062
2339.8100  16.60340  1.96692
2377.6600  16.59952  1.91457
2416.1100  16.59502  1.86338
2455.1900  16.58994  1.81359
2494.9000  16.58433  1.76489
2535.2600  16.57815  1.71742
2576.2600  16.57149  1.67114
2617.9300  16.56441  1.62600
2660.2700  16.55685  1.58199
2703.3000  16.54892  1.53909
2747.0300  16.54060  1.49726
2791.4600  16.53191  1.45651
2836.6100  16.52294  1.41681
2882.4900  16.51365  1.37810
2929.1100  16.50402  1.34041
2976.4800  16.49417  1.30368
3024.6300  16.48404  1.26790
3073.5500  16.47369  1.23307
3123.2600  16.46310  1.19913
3173.7800  16.45234  1.16609
3225.1100  16.44134  1.13394
3277.2700  16.43017  1.10263
3330.2800  16.41881  1.07215
3384.1500  16.40733  1.04247
3438.8800  16.39566  1.01359
3494.5000  16.38382  0.98550
3551.0200  16.37189  0.95816
3608.4600  16.35979  0.93155
3666.8200  16.34755  0.90566
3726.1300  16.33523  0.88047
3786.4000  16.32272  0.85597
3847.6400  16.31009  0.83213
3909.8700  16.29737  0.80895
3973.1100  16.28447  0.78639
4037.3800  16.27143  0.76447
