5.07	2.41916E-4
5.08	3.73695E-4
5.09	5.44532E-4
5.1	8.92012E-4
5.11	0.00103
5.12	0.00126
5.13	0.00146
5.14	0.00154
5.15	0.0015
5.16	0.00133
5.17	0.00113
5.18	8.55065E-4
5.19	6.22825E-4
5.2	3.8777E-4
5.21	2.40597E-4
5.22	1.34418E-4
5.23	8.58584E-5
5.24	6.58013E-5
5.25	6.40419E-5
5.26	6.47456E-5
5.27	5.87637E-5
5.28	5.31337E-5
5.29	4.46886E-5
5.3	2.70946E-5
5.31	2.21683E-5
5.32	1.7242E-5
5.33	2.42796E-5
5.34	2.85022E-5
5.35	2.8854E-5
5.36	2.6039E-5
5.37	1.58345E-5
5.38	1.26676E-5
5.39	9.8526E-6
5.4	8.79696E-6
5.41	1.26676E-5
5.42	7.74133E-6
5.43	1.30195E-5
5.44	1.47789E-5
5.45	1.05564E-5
5.46	1.09082E-5
5.47	4.22254E-6
5.48	5.27818E-6
5.49	5.63006E-6
5.5	6.68569E-6
5.51	7.74133E-6
5.52	6.68569E-6
5.53	9.14884E-6
5.54	4.57442E-6
5.55	5.63006E-6
5.56	3.87066E-6
5.57	3.87066E-6
5.58	5.27818E-6
5.59	3.87066E-6
5.6	4.9263E-6
5.61	6.33381E-6
5.62	7.03757E-6
5.63	2.46315E-6
5.64	2.46315E-6
5.65	1.75939E-6
5.66	3.87066E-6
5.67	3.87066E-6
5.68	4.22254E-6
5.69	5.27818E-6
5.7	3.87066E-6
5.71	4.22254E-6
5.72	4.22254E-6
5.73	1.75939E-6
5.74	3.51879E-6
5.75	3.16691E-6
5.76	1.75939E-6
5.77	2.46315E-6
5.78	3.87066E-6
5.79	3.87066E-6
5.8	3.87066E-6
5.81	2.46315E-6
5.82	1.75939E-6
5.83	2.81503E-6
5.84	3.87066E-6
5.85	2.11127E-6
5.86	5.63006E-6
5.87	3.16691E-6
5.88	1.40751E-6
5.89	1.40751E-6
5.9	7.03757E-7
5.91	7.03757E-7
5.92	1.05564E-6
5.93	2.11127E-6
5.94	3.16691E-6
5.95	2.81503E-6
5.96	1.75939E-6
5.97	2.81503E-6
5.98	1.75939E-6
5.99	1.40751E-6
6	3.87066E-6
6.01	3.16691E-6
6.02	1.40751E-6
6.03	7.03757E-7
6.04	1.05564E-6
6.05	3.16691E-6
6.06	1.75939E-6
6.07	2.46315E-6
6.08	2.81503E-6
6.09	2.11127E-6
6.1	3.16691E-6
6.11	3.51879E-6
6.12	3.16691E-6
6.13	2.11127E-6
6.14	1.05564E-6
6.15	1.40751E-6
6.16	2.46315E-6
6.18	3.16691E-6
6.19	1.40751E-6
6.2	7.03757E-7
6.22	7.03757E-7
6.23	1.05564E-6
